Date,cap,stochaistic_k_percent,stochaistic_D,Momentum,rate_of_change,William_R_percent,AD_oscillator,Disparity
14-01-2014,116.040039,41.42125196,41.8367596,-96.129882,-17033.05987,0.58578748,1.02555179,99.7256055
15-01-2014,99.668946,75.01532906,44.04235034,56.839844,28997.15814,0.249846709,1.022723293,100.334245
16-01-2014,-69.679688,61.1937672,49.22539286,-113.929687,-14409.77343,0.388062328,-0.041514084,100.0381001
17-01-2014,51.25,76.54466655,50.35512127,-4.179687,-393774.9537,0.234553335,0.671904742,100.2949416
21-01-2014,-38.789062,62.08565857,54.75103466,-30.320313,-54136.77442,0.379143414,0.303592761,100.052486
22-01-2014,-48.490235,47.40722679,57.01580046,-63.710937,-25699.41774,0.525927732,0.324046611,99.85736619
23-01-2014,-168.700195,14.93858246,54.8566437,-60.590821,-26732.3488,0.850614175,-0.00163475,98.83621644
24-01-2014,-324.240234,0,54.08664037,-494.75,-3209.522052,1,0.018324498,97.31401718
27-01-2014,-38.209961,7.371289933,49.22236008,-644.05957,-2459.070654,0.926287101,0.399819674,97.61174022
28-01-2014,86.240234,19.67435093,41.31650606,-488.450196,-3261.040675,0.803256491,1.02817674,98.59462998
29-01-2014,-184.049805,3.672852023,33.09923247,-719.770508,-2186.640028,0.96327148,-0.006783561,98.04400741
30-01-2014,104.160157,18.75460734,24.84350972,-565.829101,-2800.953561,0.812453927,0.968320415,99.22778258
31-01-2014,-149.5,10.76233929,17.51160697,-674.490235,-2327.513253,0.892376607,-0.006183235,98.8866988
03-02-2014,-324.760742,1.963108025,11.01959,-824.549804,-1864.387055,0.98036892,0.027500715,97.55676465
04-02-2014,70.070312,15.10383799,11.04319793,-433.870118,-3559.876468,0.84896162,0.870799699,98.4035349
05-02-2014,0.830078,16.44748308,13.39283837,-397.649414,-3882.875197,0.835525169,0.239745778,98.72894159
06-02-2014,186.80957,49.08678794,19.35219523,-300.029297,-5209.001397,0.509132121,1.014646641,100.2076164
07-02-2014,162.990235,79.98549389,27.9680728,55.290039,28565.86894,0.200145061,0.982656904,101.2178339
10-02-2014,10.540039,91.03644798,40.4485865,-46.820313,-33749.85989,0.08963552,0.113215936,101.3106703
11-02-2014,188.870117,95.27736358,51.38040882,295.919922,5405.100617,0.047226364,1.007195816,102.2707384
12-02-2014,-46.049805,89.56425342,62.63782513,591.140625,2700.531778,0.104357466,0.387628288,101.5254144
13-02-2014,71.089844,98.31392364,76.40222736,582.34961,2752.228141,0.016860764,0.42828547,101.3937508
14-02-2014,135.889649,97.11143777,88.11759876,714.159179,2262.015265,0.028885622,0.778080768,101.5405525
18-02-2014,-27.739258,91.79130715,98.8810022,501.870118,3214.05874,0.082086929,0.214636285,100.9348987
19-02-2014,-82.080078,62.36806261,100.7783271,246.479492,6507.867831,0.376319374,0.491185957,100.1520581
20-02-2014,91.769531,78.09968663,100.5089261,331.44043,4867.610891,0.219003134,0.780910874,100.4337533
21-02-2014,-33.650391,66.22616652,96.96460019,108.530274,14837.61094,0.337738335,0.59813884,100.1507626
24-02-2014,105.070313,78.73111044,94.60084974,243.199218,6664.141349,0.212688896,0.994790558,100.5792445
25-02-2014,-26.979492,61.7417024,90.62619959,152.070312,10639.59161,0.382582976,0.440334745,100.2735237
26-02-2014,17.339843,65.36724639,85.91953142,44.020508,36797.41759,0.346327536,0.753342447,100.3506164
27-02-2014,75.530274,90.66633846,84.99880294,142.25,11439.47303,0.093336615,0.668581154,100.6837874
28-02-2014,48.479492,80.3141551,83.35920979,281.150391,5805.3307,0.196858449,0.730644942,100.7369934
03-03-2014,-152.389649,29.53326325,78.66852417,34.799804,46460.11878,0.704667368,0,99.75787898
04-03-2014,226.560547,93.220377,80.82862279,292.581054,5603.876476,0.06779623,1.005156651,100.9035107
05-03-2014,-35.321289,82.96849697,83.22038429,153.04004,10690.1303,0.17031503,0.170471037,100.5485122
06-03-2014,63.969727,92.5368672,85.19263525,242.230469,6779.4488,0.074631328,1.004239265,100.7135897
07-03-2014,28.570312,87.80559069,88.91604787,254.310547,6469.539269,0.121944093,0.784432014,100.6783474
10-03-2014,-33.708984,79.97014905,91.00217682,146.029297,11243.41487,0.200298509,0.003186778,100.3419496
11-03-2014,-68.720703,64.44941958,87.25690269,29.540039,55352.83823,0.355505804,0.30815583,99.90409082
12-03-2014,-9.120117,50.76411227,83.035468,172.049805,9497.296482,0.492358877,0.128834295,99.68614349
13-03-2014,-235.229493,5.879995714,79.65642978,-286.991211,-5613.025427,0.941200043,0.202480268,98.52214211
14-03-2014,-39.950195,4.072230676,66.92098031,-294.509766,-5455.05507,0.959277693,0.475693385,98.51129695
17-03-2014,179.559571,43.6506586,61.30414625,-174.670898,-9301.618022,0.563493414,1.003432838,99.77718755
18-03-2014,89.780273,69.96668727,58.07983484,-116.530273,-14018.8382,0.300333127,0.989597361,100.4262423
19-03-2014,-113.729492,42.381515,51.59068117,-196.509766,-8255.146934,0.57618485,0.114457456,99.89770496
20-03-2014,110.709961,79.32850456,51.49901767,-20.200195,-80846.00077,0.206714954,0.680662437,100.5860727
21-03-2014,-29.410157,62.46762347,51.21590394,-37.310547,-43694.80172,0.375323765,0.756972321,100.4448641
24-03-2014,-24.080078,56.09846271,51.977954,167.800782,9700.008686,0.439015373,0.471295196,100.1362901
25-03-2014,91.509766,77.2945191,62.18002877,302.209961,5416.062339,0.227054809,1.019610681,100.4305508
26-03-2014,-102.040039,42.00164985,67.59851722,21.770507,74729.49635,0.579983502,0.498146475,99.80473498
27-03-2014,-0.900391,40.60068482,67.16280668,-71.959961,-22601.77777,0.593993152,0.292717192,99.83849786
28-03-2014,56.450196,53.23019621,64.77187939,100.889648,16179.12233,0.467698038,1.024060546,100.1110505
31-03-2014,133.831054,91.97762143,71.85703745,126.610351,12998.66877,0.080223786,1.007406997,100.8247245
01-04-2014,74.75,91.14268174,73.54477704,229.839844,7193.099807,0.088573183,0.999440058,101.0805602
02-04-2014,39.558594,96.16814444,78.35913718,296.30957,5593.136934,0.038318556,0.681213191,101.0659445
03-04-2014,3.660156,92.33689421,83.53605597,204.670898,8097.170112,0.076631058,0.40692453,100.8833258
04-04-2014,-161.86914,50.22746615,79.66933412,143.720704,11419.86539,0.497725338,0.24734049,99.78560563
07-04-2014,-168.990235,0.4799406,73.73766137,-18.360352,-88483.43494,0.995200594,0.048880124,98.78700407
08-04-2014,11.209961,16.80719542,70.33859146,-66.919922,-24291.92857,0.831928046,0.437383775,98.90694692
09-04-2014,180.870117,56.91793098,70.86541071,-20.480468,-80257.83243,0.43082069,1.001263189,100.0262516
10-04-2014,-268.370117,3.529207631,58.22992302,-362.389648,-4462.108622,0.964707924,0.062552008,98.71268615
11-04-2014,-140.580078,1.854533896,45.47447333,-546.25,-2933.95881,0.981454661,-0.008789396,98.30516402
14-04-2014,145.200195,25.62343331,35.39665746,-399.310547,-4050.291272,0.743765667,1.009842409,99.55204075
15-04-2014,92.740235,56.08890989,30.21837398,-150.151368,-10830.77683,0.439110901,0.475375261,100.2341758
16-04-2014,157.910156,92.90616718,36.31533127,178.979492,9176.945037,0.070938328,1.02314285,101.0751637
17-04-2014,-15.220703,88.33003547,48.86534482,152.399414,10766.79931,0.116699645,0.385927437,100.8396905
21-04-2014,40.460937,97.47506886,60.38932674,12.070312,136278.5817,0.025249311,0.888057688,101.0791708
22-04-2014,64.34961,90.67175301,65.21130132,344.149414,4798.604463,0.09328247,1.001124894,101.1736667
23-04-2014,-10.339844,88.0800045,77.28998659,474.900391,3474.760329,0.119199955,0.238572561,100.6772985
24-04-2014,-0.130859,87.25190498,89.48961103,328.410157,5024.707683,0.12748095,0.44525435,100.3899473
25-04-2014,-140.059571,31.79823122,90.37172502,98.900391,16543.37237,0.682017688,0.009495987,99.45159853
28-04-2014,87.979493,53.77579825,90.0412805,23.890625,68850.18803,0.462242017,0.740024139,99.96138622
29-04-2014,83.679687,88.00960157,89.34177112,126.830079,13037.41926,0.119903984,1.022543507,100.377318
30-04-2014,45.400391,95.90891634,90.42446839,131.589844,12600.39479,0.040910837,0.699054747,100.5386156
01-05-2014,-17.919922,84.28093898,88.53959269,44.5,37210.94189,0.15719061,0.301100081,100.3667072
02-05-2014,-52.589844,65.13669952,84.89172791,11.240234,146908.7799,0.348633005,0.464450899,100.0782815
05-05-2014,20.099609,70.88170067,82.43482736,28.90039,57198.36577,0.291182993,0.205053451,100.1602508
06-05-2014,-128.189453,28.74406721,74.07656482,39.55957,41459.044,0.712559328,-0.005399472,99.34139144
07-05-2014,116.5,61.3562017,78.29913203,69.798828,23665.92611,0.386437983,0.736276568,99.99281838
08-05-2014,33.070313,72.89961533,81.0311059,15.601562,106085.3439,0.271003847,0.863325858,100.1756237
09-05-2014,33.589843,85.0868098,80.61356422,2.5,663333.5938,0.149131902,0.41971373,100.36937
12-05-2014,111.09961,97.30376855,80.81282882,136.601562,12222.02035,0.026962314,1.012335226,100.9288262
13-05-2014,20.160156,94.69264209,82.30021498,202.548828,8252.548098,0.053073579,1.011346824,100.8730921
14-05-2014,-102.560547,67.86042613,82.68931878,83.419922,19916.07077,0.321395739,0.017306499,100.1887037
15-05-2014,-166.199219,23.65689149,75.94291747,45.791016,35917.1121,0.763431085,0.039610139,99.14155339
16-05-2014,43.029297,27.76214595,75.80264301,-27.228515,-60566.32375,0.722378541,0.616271821,99.43311464
19-05-2014,20.871094,33.84080273,71.87187172,-39.111328,-42217.58815,0.661591973,0.415366762,99.59056272
20-05-2014,-135.050781,8.37365066,62.65387677,-209.030274,-7833.46319,0.916263493,-0.003758643,98.93913448
21-05-2014,156.570312,48.64431673,57.44780633,-162.410156,-10179.81939,0.513556833,1.011045274,100.0386069
22-05-2014,11.75,53.62777736,51.20837902,-172.359375,-9598.015819,0.463722226,0.42662371,100.2485917
23-05-2014,62.929688,94.09416712,51.12288259,-7.701172,-215633.017,0.059058329,1.020562181,100.6382197
27-05-2014,67.560547,96.20326827,55.17186004,228.689453,7291.766096,0.037967317,1.014155256,100.858087
28-05-2014,-37.240235,84.02089259,63.79528877,141.869141,11724.31127,0.159791074,-0.009487458,100.4789542
29-05-2014,59.589844,100,74.11498221,186.880859,8935.500577,0,0.83718668,100.7125732
30-05-2014,19.519531,98.82603338,83.39858658,342.860352,4875.79559,0.011739666,0.310627735,100.5267634
02-06-2014,19.84961,95.12799869,95.79206487,210.570312,7951.562925,0.048720013,0.529308533,100.5040799
03-06-2014,-16.699219,83.83185586,100.8188562,179.259766,9328.551642,0.161681441,-0.148462652,100.2222225
04-06-2014,19.140625,87.19257609,105.6138274,131.259766,12751.45447,0.128074239,0.297002336,100.2006492
05-06-2014,100.5,95.69964151,105.8431809,160.609375,10482.64423,0.043003585,0.796998319,100.6525535
06-06-2014,86.439453,100,106.3855712,291.099609,5813.913442,0,1.041721472,100.9287426
09-06-2014,14.320313,91.57528737,107.4647704,244.359375,6933.681022,0.084247126,0.801582969,100.83107
10-06-2014,2.759765,91.82178661,106.2964542,228.75,7408.052425,0.081782134,0.066261945,100.6521106
11-06-2014,-102.679687,57.40952963,100.3798108,100.25,16801.87617,0.425904704,-0.022749597,99.96100809
12-06-2014,-105.839844,20.41655125,89.7067469,11.849609,141221.4483,0.795834488,-0.016762548,99.30006223
13-06-2014,30.919922,27.02669,81.59172321,38.210937,43902.98054,0.7297331,0.775009158,99.51438858
16-06-2014,13.650391,29.00444965,73.27913372,-55.099609,-30455.76923,0.709955503,0.332996654,99.59215053
17-06-2014,26.908203,39.31841318,65.22467253,-115.789063,-14516.47487,0.606815868,0.469337176,99.8532674
18-06-2014,103.78125,83.62771307,62.88577439,-36.480468,-46344.30441,0.163722869,0.659231366,100.4673207
19-06-2014,10.71875,90.93712301,62.79460806,-24.458984,-69183.00833,0.09062877,0.260431479,100.5764014
20-06-2014,25.880859,88.72012877,62.35151408,103.199219,16421.7135,0.112798712,0.985334647,100.6404864
23-06-2014,-11.880859,84.288113,66.1913117,203.070313,8340.588792,0.15711887,0.12357325,100.4091868
24-06-2014,-116.939453,37.33791572,68.60864949,42.390625,39674.17527,0.626620843,0.197237791,99.66717355
25-06-2014,49.130859,54.9141011,72.59256536,86.5,19500.01129,0.450858989,0.777475972,99.88665398
26-06-2014,-19.910156,43.13419998,74.61110112,37.640625,44755.18369,0.568658,0.03962491,99.72829499
27-06-2014,5.589843,45.59571539,75.50785858,-54.779297,-30763.15463,0.544042846,0.186741965,99.80833038
30-06-2014,-23.960937,34.7130055,68.52004321,-94.861329,-17738.10233,0.652869945,0.280249028,99.73889268
01-07-2014,121.181641,83.12457445,67.40396485,8.990234,188605.4391,0.168754255,1.011339771,100.4986736
02-07-2014,29.289062,91.10920369,67.74526126,38.980468,43550.63216,0.088907963,0.827752232,100.5850223
03-07-2014,84.830078,98.05496276,69.71195408,250.128907,6823.785372,0.019450372,1.028852637,100.9165839
07-07-2014,-41.740234,84.64835372,76.47058808,156.701172,10864.12483,0.153516463,-0.062057085,100.5230944
08-07-2014,-105.259766,44.14050582,74.93150304,60.488282,27950.23859,0.558594942,-0.014399747,99.77783811
09-07-2014,63.519531,67.34967191,78.39085618,133.769531,12697.66684,0.326503281,1.084466974,100.131086
10-07-2014,-62.039062,40.73593183,77.69660138,88.470703,19119.40308,0.592640682,-0.030061174,99.64101622
11-07-2014,32.619141,51.40933955,80.08179196,-12.259765,-138206.6503,0.485906605,0.385717423,99.8206137
14-07-2014,104.099609,88.33778394,80.82653617,79.179688,21540.1454,0.116622161,1.051775571,100.4112225
15-07-2014,6.880859,81.05780154,79.39062158,-7.580078,-225072.6139,0.189421985,0.569726783,100.4485924
16-07-2014,71.539063,99.65553963,79.61927542,113.988281,15035.05366,0.003444604,1.01588942,100.8083551
17-07-2014,-155.289063,49.52043518,74.60100134,70.191406,24186.45175,0.504795648,0.072078811,99.80018931
18-07-2014,116.949219,85.15774877,80.46060748,114.570313,14925.4892,0.148422512,1.005213492,100.4288004
21-07-2014,-40.138672,65.72472766,80.22847259,136.660157,12477.47028,0.342752723,-0.041983379,100.0295685
22-07-2014,62.039063,81.04903444,85.98748724,169.728515,10082.88976,0.189509656,0.875672502,100.2495594
23-07-2014,-24.990235,64.97313222,87.92517191,31.210937,54745.65169,0.350268678,0.119233635,100.0657977
24-07-2014,-12.519531,63.44642277,84.36926317,23.121093,73888.37881,0.365535772,0.56499917,100.0298742
25-07-2014,-122.589844,19.04111369,75.50973634,-177.628907,-9548.316543,0.809588863,-0.008823529,99.45610137
28-07-2014,27.419922,41.01112873,67.13196335,5.779297,293852.1734,0.589888713,0.330021798,99.58040197
29-07-2014,-64.220703,13.44836279,61.97881015,-188.070313,-8992.439639,0.865516372,0.511744331,99.32360222
30-07-2014,-50.478516,19.98270861,52.66809013,-171.371094,-9850.178919,0.800172914,0.430689416,99.27987996
31-07-2014,-307.93164,0,43.27884332,-550.238281,-3010.205097,1,-0.035022731,97.86758717
01-08-2014,-67.978516,8.245774254,32.87837758,-593.261718,-2780.116876,0.917542257,0.145241497,97.94486276
04-08-2014,66.25,20.48926525,26.52353944,-514.521484,-3220.327977,0.795107348,0.690179424,98.82702408
05-08-2014,-134.871094,8.723238731,18.70594172,-531.099609,-3093.481981,0.912767613,-0.048884309,98.43860642
06-08-2014,23.189453,10.74229772,17.52039658,-539.25,-3049.29807,0.892577023,0.51722488,98.97855614
07-08-2014,-78.609374,5.304740602,12.41948399,-543.839844,-3009.759162,0.946952594,0.357683077,98.98960835
08-08-2014,187.589843,41.08410455,16.3674471,-326.429687,-5071.208394,0.589158954,0.978947853,100.3955511
11-08-2014,8.28125,80.28286846,24.98175565,6.679688,248065.1861,0.197171315,1.047225817,100.4870797
12-08-2014,1.988281,77.07379731,35.99229813,67.169921,24654.69486,0.229262027,0.27129934,100.3714148
13-08-2014,89.78125,94.50585494,48.3151668,82.521484,20178.74616,0.054941451,1.068126521,100.8524815
14-08-2014,59.689454,99.83160964,59.64978742,284.109375,5882.797806,0.001683904,0.997907956,100.9784283
15-08-2014,-52.560547,74.54991872,69.05359885,219.570312,7588.872104,0.254500813,0.308679378,100.4818715
18-08-2014,174.611328,99.6767079,81.75851459,470.470703,3579.126208,0.003232921,1.008753127,101.1322904
19-08-2014,70.96875,97.67898223,94.95483482,365.660156,4627.135215,0.023210178,1.003556255,101.300056
20-08-2014,73.851562,96.69488845,102.8992325,409.15039,4149.850831,0.033051116,0.765719956,101.3020313
21-08-2014,54.388672,93.07769335,104.7270646,478.951172,3557.66751,0.069223066,1.052365265,101.2488319
22-08-2014,-26.458984,85.30177045,105.9024894,349.419922,4865.555635,0.146982296,0.310796586,100.7226823
25-08-2014,67.759765,91.28539543,105.4424237,363.289063,4700.628475,0.087146046,1.093773783,100.8607412
26-08-2014,31.458985,90.37469875,104.0914365,443.789063,3854.691484,0.096253012,1.036388979,100.6600057
27-08-2014,8.03125,89.89928469,106.284203,283.269532,6044.423361,0.101007153,0.634240545,100.5107623
28-08-2014,-35.640625,71.14461846,102.2081903,159.980468,10676.03472,0.288553815,-0.029278321,100.1272995
29-08-2014,14,67.42491325,97.8861804,119.31836,14330.10747,0.325750868,0.411114009,100.13791
02-09-2014,-30.179688,49.05505837,91.08049039,28.070313,60802.88648,0.509449416,0.144203617,99.93353953
03-09-2014,16.369141,47.8192225,84.61499456,77.058594,22162.71854,0.521807775,0.919833834,99.93188765
04-09-2014,-17.71875,39.68361745,78.09811556,-7.289063,-234180.7181,0.603163826,0.633572586,99.88707117
05-09-2014,65.820313,84.13475105,77.07659493,30.660156,55894.56027,0.158652489,0.530602574,100.2580023
08-09-2014,-21.320313,67.12309496,73.75493725,-10.589844,-161583.3049,0.32876905,0.008882229,100.1151105
09-09-2014,-94.339844,12.23099296,62.659467,-65.701171,-25895.83851,0.87769007,0.00110652,99.59905707
10-09-2014,41.359375,50.34783927,59.68849854,-29.738281,-57396.42765,0.496521607,0.62820133,99.9449565
11-09-2014,-13.359375,39.8061297,55.74295804,-18.560547,-91856.12902,0.601938703,-0.153690875,99.84504182
12-09-2014,-55.291015,22.26177094,51.91534555,-90.769531,-18714.99123,0.777382291,-0.046523586,99.56053913
15-09-2014,38.40039,46.68611236,51.75347267,-38.439453,-44306.40734,0.533138876,0.640396571,99.84838619
16-09-2014,103.84961,84.70662367,58.1853307,-5.388672,-317925.6541,0.152933763,0.748816287,100.4440554
17-09-2014,32.720703,77.32857394,57.21301968,45.429687,37765.72268,0.226714261,0.674783769,100.5516592
18-09-2014,103.480469,97.22270397,61.51296383,252.121093,6848.292631,0.02777296,1.061635094,100.9781505
19-09-2014,4.5,82.83161723,71.5987673,211.029296,8188.313453,0.171683828,0.908463998,100.8807015
22-09-2014,-105.800782,56.90712786,72.53580852,123.679688,13884.80192,0.430928721,-0.015688084,100.1523646
23-09-2014,-109.269531,26.17050124,70.5878616,68.359375,24950.3,0.738294988,-0.006885761,99.41449628
24-09-2014,148.21875,61.49438821,76.19252121,178.919922,9618.862089,0.385056118,0.88612933,100.164013
25-09-2014,-256.240234,0,69.52307659,-186.169922,-9102.330064,1,-0.020077203,98.77889789
26-09-2014,159.070312,41.33723804,63.32745007,-43.699218,-39161.22799,0.58662762,1.011540603,99.79071027
29-09-2014,-37.240234,32.8657906,56.97562388,-194.769531,-8764.831242,0.671342094,-0.031518789,99.70798425
30-09-2014,-29.988281,31.58256898,47.59846174,-236.839843,-7195.96001,0.68417431,0.577222993,99.73967517
01-10-2014,-232.191407,6.344519792,36.67173353,-367.96875,-4566.88535,0.936554802,-0.006566199,98.6492065
02-10-2014,-6.070312,22.98602745,31.82586204,-254.81836,-6593.343894,0.770139726,0.286768151,98.83893445
03-10-2014,208.140625,63.23239386,37.12041813,-200.371094,-8489.093468,0.367676061,1.005089677,100.235126
06-10-2014,-22.089844,67.04566513,37.91345769,46.109375,36851.31311,0.329543349,0.530745495,100.0915039
07-10-2014,-269.599609,9.627544333,39.28882117,-393.759766,-4246.089131,0.903724557,-0.013433691,98.81363702
08-10-2014,270.71875,68.68691782,43.19591828,-77,-22070.4165,0.313130822,0.836662897,100.5032548
09-10-2014,-334.488282,2.267325982,38.82470905,-383.650391,-4342.299758,0.97732674,-0.014255461,98.8426258
10-10-2014,-119.451171,0.03410615,34.31778579,-260.611329,-6348.188957,0.999658939,0.460245499,98.37672411
13-10-2014,-213.529297,1.343681607,33.60338033,-479.980469,-3400.361341,0.986563184,0.199734402,97.44784366
14-10-2014,-8.600586,5.031878031,31.03850185,-694.499023,-2349.202791,0.94968122,0.750404696,97.99322478
15-10-2014,-176.160157,24.88475393,25.56026757,-850.169922,-1898.648707,0.751152461,-0.004126383,97.66387384
16-10-2014,-18.75,22.75763013,19.23340543,-602.150391,-2676.613762,0.772423699,0.251467144,98.02582815
17-10-2014,254.760743,46.31170298,24.47399952,-613.810547,-2668.642668,0.53688297,1.003719892,100.1606147
20-10-2014,32.878906,60.33929965,23.28148264,-259.580078,-6317.769086,0.396607003,0.150404562,100.5062787
21-10-2014,209.230469,99.22044297,37.13192792,70.710938,23496.80405,0.00779557,1.028368986,101.7617811
22-10-2014,-147.189454,75.89165961,47.96872127,140.25,11737.12678,0.241083404,0.20140112,100.6981191
23-10-2014,208.96875,90.17764165,60.65928699,362.709961,4598.136854,0.098223583,1.022541385,101.7006345
24-10-2014,119.060547,99.28113575,74.12346667,663.669922,2532.194032,0.007188643,0.826040823,101.8891136
27-10-2014,29.089844,97.35022833,84.4756773,700.699219,2400.165292,0.026497717,0.294635537,101.349991
28-10-2014,179.880859,99.9062595,95.49691006,625.339844,2719.441303,0.000937405,1.039997845,101.9330323
29-10-2014,-36.929687,86.17777149,101.1920627,574.640625,2953.900196,0.138222285,0.35122444,101.2463909
30-10-2014,240.638672,96.26480921,106.3242784,580.609375,2961.615961,0.037351908,0.823382012,102.0603093
31-10-2014,182.121094,99.45879244,106.3583283,929.199219,1871.559852,0.005412076,1.071532404,102.4114184
03-11-2014,-22.089844,94.16369768,108.9686194,688.339843,2522.91661,0.058363023,0.28433104,101.6796302
04-11-2014,16.949219,96.06202305,109.8092453,578.429688,3005.350556,0.03937977,0.260704549,101.2926059
05-11-2014,105.90039,99.68845694,109.8674341,666.589844,2622.981651,0.003115431,1.019041163,101.3171256
06-11-2014,66.919922,99.12173511,110.1205065,548.720703,3199.163182,0.008782649,0.631716051,101.2624419
07-11-2014,10.400391,99.78605965,110.1033351,599.619141,2930.848681,0.002139403,0.254503862,100.8762344
10-11-2014,46.660156,98.03216973,111.7968205,418.320312,4210.586894,0.019678303,0.644699515,100.7591181
11-11-2014,-10.890625,93.52217709,111.405016,224.38086,7850.446955,0.064778229,0.459358398,100.5813221
12-11-2014,13.939453,92.77154203,110.4496945,245.958985,7160.624451,0.07228458,0.130444162,100.3645342
13-11-2014,34.419922,83.51955113,108.9291021,268.949218,6563.614199,0.164804489,0.767118003,100.3760684
14-11-2014,-21.259766,73.3187472,105.6800627,150.210937,11739.98418,0.266812528,0.222984645,100.1512388
17-11-2014,11.240235,72.78293925,101.8364173,93.279297,18919.25708,0.272170608,0.590832359,100.1493321
18-11-2014,42.419922,75.99960802,98.5332563,113.890624,15530.53244,0.24000392,0.938934641,100.2841338
19-11-2014,-8.189454,74.95228299,94.98557392,71.990235,24566.84642,0.25047717,0.278481303,100.2138516
20-11-2014,43.699219,91.62531176,94.0703085,104.099609,17021.19746,0.083746882,0.297806375,100.3178345
21-11-2014,91.611328,72.73846473,91.10120673,197.861328,9001.284246,0.272615353,1.011619151,100.6722766
24-11-2014,6.419922,73.55817982,88.3564407,165.111329,10791.44629,0.264418202,0.728236585,100.5824865
25-11-2014,-6.800781,72.5404636,86.78799963,180.199219,9886.246762,0.274595364,0.576913659,100.4198434
26-11-2014,18.300781,76.94362957,87.30583996,180,9904.305556,0.230563704,0.44179543,100.3466048
28-11-2014,-3.28125,77.11212992,87.92429577,140.419922,12696.37526,0.228878701,0.766808066,100.2361863
01-12-2014,-48.419922,59.43166326,85.55744652,91.070312,19519.86371,0.405683367,-0.009637759,99.87392245
02-12-2014,102.050782,90.05858335,87.71548943,160.550781,11136.38356,0.099414167,1.017333398,100.321921
03-12-2014,29.11914,94.16433565,88.07820713,102.558594,17465.74172,0.058356644,0.650514209,100.4249099
04-12-2014,-6.96875,82.09105488,89.41429144,82.199218,21776.48406,0.179089451,0.205779265,100.2886964
05-12-2014,51.888672,87.75674366,91.4426577,143.849609,12484.4198,0.122432563,1.033483282,100.5018025
08-12-2014,-107.570312,47.58551993,87.87766575,24.730469,72188.20019,0.524144801,0.011335237,99.88712461
09-12-2014,-49.378907,47.46123408,83.66589496,-27.041015,-65830.36628,0.525387659,-0.023468115,99.62173113
10-12-2014,-263.689453,5.185532735,73.39066679,-243.65039,-7196.028043,0.948144673,-0.01106964,98.31314358
11-12-2014,55.75,18.26580213,67.50982949,-283.210937,-6213.156889,0.817341979,1.005130883,98.89181294
12-12-2014,-304.310547,0,54.64431758,-631.789063,-2735.221467,1,-0.020338428,97.61377567
15-12-2014,-112.669922,7.484848366,42.26153368,-719.259765,-2388.683572,0.925151516,0.425688906,97.6155329
16-12-2014,-103.910156,0.143263043,30.55470628,-889.919921,-1918.023042,0.99856737,0.685285194,97.68494879
17-12-2014,298.689453,37.09758622,23.31768379,-495.611328,-3502.113079,0.629024138,1.000909022,99.73730203
18-12-2014,410.169922,97.28370312,30.41742424,-23.048828,-77132.55698,0.027162969,1.0267457,102.1774316
19-12-2014,34.230469,91.41553458,36.69661003,271.65039,6554.307093,0.085844654,0.752118153,102.1028718
22-12-2014,159.259766,99.62691205,50.18823564,363.099609,4946.146734,0.00373088,1.049486838,102.6842136
23-12-2014,64.220703,95.50225708,61.22201492,743.339844,2424.754985,0.044977429,1.108223741,102.4323897
24-12-2014,2.570312,94.499654,74.72196549,849.371094,2122.771903,0.05500346,1.061739944,101.7649754
26-12-2014,8.279297,95.19106575,87.25142512,984.841797,1833.158482,0.048089343,1.124175548,101.0948356
29-12-2014,-11.560547,91.13393358,100.2500923,681.361328,2647.381019,0.088660664,0.37553125,100.4605826
30-12-2014,-47.359375,66.27082268,104.4176975,204.919921,8775.657449,0.337291773,-0.042630439,99.99035644
31-12-2014,-164.589844,3.715776449,91.05085088,18.269531,97556.25534,0.962842236,0.270533567,99.08633724
02-01-2015,-1.769531,27.32497106,81.89505609,-126.449219,-14102.88681,0.726750289,0.583771096,99.24115113
05-01-2015,-317.121093,4.098789238,68.24818141,-522.519531,-3349.472958,0.959012108,-0.033846067,97.80351555
06-01-2015,-129.400391,12.99180504,56.46097397,-658.570313,-2637.780702,0.87008195,0.249152697,97.59006922
07-01-2015,217.191406,39.73878661,48.63799292,-469.191407,-3747.834949,0.602612134,1.014119033,99.15935577
08-01-2015,319.048828,82.66615979,46.84872064,-130.361328,-13737.10242,0.173338402,1.022992593,101.088888
09-01-2015,-168.96875,60.83102386,42.51973353,-245.701171,-7219.082054,0.391689761,0.032505151,100.3252081
12-01-2015,-97.03125,54.89775567,40.89500968,-182.230468,-9680.51064,0.451022443,0.254212863,99.92636163
13-01-2015,-35.958984,53.17725458,47.96093512,-219.310546,-8031.387459,0.468227454,0.664274187,99.94989319
14-01-2015,-172.759766,24.93348074,47.61929365,-74.560547,-23373.07134,0.750665193,-0.013421487,98.95088632
15-01-2015,-116.300781,8.480436402,48.24524324,-50.929687,-34009.06614,0.915195636,0.411723853,98.38751274
16-01-2015,196.960938,39.44602057,52.02441689,-72.949219,-24005.15119,0.605539794,0.729089947,99.53057745
20-01-2015,-7,39.98470754,52.05954845,-392.638672,-4460.903043,0.600152925,0.318755653,99.8697715
21-01-2015,47.328124,45.73175465,46.78320486,-183.089844,-9587.795212,0.542682453,0.414410867,100.2419208
22-01-2015,255.210938,83.9535131,50.08641761,173.140625,10288.73522,0.160464869,0.799804878,101.581441
