Date,Open,High,Low,Close,Volume,Adj Close,cap
2011-11-18,11768.980469,11854.80957,11755.820312,11796.160156,181240000.0,11796.160156,26.569336000000476
2011-11-21,11795.549805,11795.700195,11454.070312,11547.30957,170960000.0,11547.30957,-253.16015700000025
2011-11-22,11542.389648,11571.75,11433.969727,11493.719727,148570000.0,11493.719727,-49.649413999999524
2011-11-23,11492.740234,11492.820312,11257.549805,11257.549805,152220000.0,11257.549805,-240.86035100000117
2011-11-25,11251.879883,11361.469727,11231.429688,11231.650391,87480000.0,11231.650391,-19.410155999999915
2011-11-28,11232.469727,11562.099609,11232.160156,11523.009766,204950000.0,11523.009766,290.5400389999995
2011-11-29,11523.009766,11624.009766,11517.040039,11555.629883,156950000.0,11555.629883,36.2597650000007
2011-11-30,11559.269531,12045.679688,11559.269531,12045.679688,286790000.0,12045.679688,486.94043000000056
2011-12-01,12046.209961,12062.639648,11974.620117,12020.030273,143700000.0,12020.030273,-23.839844000000085
2011-12-02,12022.370117,12146.679688,12007.120117,12019.419922,150110000.0,12019.419922,-0.8300780000008672
2011-12-05,12021.540039,12186.530273,12021.459961,12097.830078,153830000.0,12097.830078,76.20996100000048
2011-12-06,12097.75,12215.709961,12076.709961,12150.129883,145920000.0,12150.129883,46.660155999999915
2011-12-07,12144.410156,12257.669922,12060.370117,12196.370117,168440000.0,12196.370117,51.5
2011-12-08,12195.910156,12195.910156,11966.219727,11997.700195,165880000.0,11997.700195,-199.8798829999996
2011-12-09,11996.030273,12212.830078,11995.509766,12184.259766,154250000.0,12184.259766,185.04980500000056
2011-12-12,12181.080078,12181.379883,11940.860352,12021.389648,149050000.0,12021.389648,-162.41992200000095
2011-12-13,12018.660156,12147.700195,11904.379883,11954.94043,171910000.0,11954.94043,-68.94042900000022
2011-12-14,11949.719727,11950.019531,11786.469727,11823.480469,161240000.0,11823.480469,-124.42968800000017
2011-12-15,11825.290039,11967.839844,11825.219727,11868.80957,136930000.0,11868.80957,44.959961000000476
2011-12-16,11870.25,11968.179688,11819.30957,11866.389648,389520000.0,11866.389648,-3.709961000000476
2011-12-19,11866.540039,11925.879883,11735.19043,11766.259766,135170000.0,11766.259766,-97.33007799999905
2011-12-20,11769.209961,12117.129883,11768.830078,12103.580078,165180000.0,12103.580078,334.3701170000004
2011-12-21,12103.580078,12119.700195,11999.44043,12107.740234,163250000.0,12107.740234,4.0097659999992175
2011-12-22,12107.589844,12182.709961,12107.370117,12169.650391,151610000.0,12169.650391,62.290038999999524
2011-12-23,12169.879883,12297.44043,12169.799805,12294.0,80420000.0,12294.0,123.58984400000008
2011-12-27,12293.469727,12328.469727,12269.969727,12291.349609,95980000.0,12291.349609,-4.620117999998911
2011-12-28,12288.849609,12299.110352,12140.169922,12151.410156,84010000.0,12151.410156,-136.52929700000095
2011-12-29,12152.320312,12293.959961,12152.089844,12287.040039,8410000.0,12287.040039,133.95996100000048
2011-12-30,12286.280273,12290.05957,12213.780273,12217.55957,96670000.0,12217.55957,-65.08984299999975
2012-01-03,12221.19043,12479.650391,12221.19043,12397.379883,152560000.0,12397.379883,171.26953099999992
2012-01-04,12392.459961,12430.0,12337.25,12418.419922,145130000.0,12418.419922,25.959960999998657
2012-01-05,12418.419922,12435.980469,12283.900391,12415.700195,158440000.0,12415.700195,-10.969726999999693
2012-01-06,12407.450195,12415.240234,12332.410156,12359.919922,131120000.0,12359.919922,-48.140625
2012-01-09,12359.30957,12409.080078,12333.849609,12392.69043,122200000.0,12392.69043,35.20019599999978
2012-01-10,12394.509766,12514.69043,12394.509766,12462.469727,141230000.0,12462.469727,65.0097650000007
2012-01-11,12459.519531,12462.580078,12399.009766,12449.450195,130260000.0,12449.450195,-9.609375
2012-01-12,12449.910156,12483.700195,12385.080078,12471.019531,128230000.0,12471.019531,20.04980500000056
2012-01-13,12469.959961,12470.120117,12311.790039,12422.05957,161470000.0,12422.05957,-46.839844000000085
2012-01-17,12423.120117,12573.650391,12423.120117,12482.070312,148670000.0,12482.070312,51.57031300000017
2012-01-18,12474.69043,12582.280273,12453.200195,12578.950195,154170000.0,12578.950195,103.5
2012-01-19,12578.19043,12625.799805,12563.580078,12623.980469,148030000.0,12623.980469,45.63964800000031
2012-01-20,12623.830078,12720.480469,12620.759766,12720.480469,255110000.0,12720.480469,96.41992199999913
2012-01-23,12720.25,12764.490234,12665.830078,12708.820312,149860000.0,12708.820312,-11.879882999999609
2012-01-24,12708.370117,12708.519531,12613.540039,12675.75,125420000.0,12675.75,-34.74023400000078
2012-01-25,12673.629883,12778.259766,12580.120117,12758.849609,135430000.0,12758.849609,83.33007800000087
2012-01-26,12756.959961,12841.950195,12695.160156,12734.629883,130840000.0,12734.629883,-23.009766000001036
2012-01-27,12733.950195,12733.950195,12630.719727,12660.459961,164410000.0,12660.459961,-74.7802730000003
2012-01-30,12659.169922,12659.320312,12529.410156,12653.719727,130430000.0,12653.719727,-4.389648999998826
2012-01-31,12654.780273,12720.099609,12567.330078,12632.910156,168070000.0,12632.910156,-22.02050700000109
2012-02-01,12632.759766,12784.620117,12632.759766,12716.459961,143500000.0,12716.459961,83.7802730000003
2012-02-02,12716.540039,12741.889648,12676.049805,12705.410156,114360000.0,12705.410156,-11.5
2012-02-03,12705.040039,12869.950195,12704.959961,12862.230469,142840000.0,12862.230469,155.67968800000017
2012-02-06,12860.719727,12860.790039,12793.429688,12845.129883,108040000.0,12845.129883,-16.349609999999302
2012-02-07,12844.370117,12903.709961,12782.570312,12878.200195,116150000.0,12878.200195,21.419921999999133
2012-02-08,12865.790039,12893.639648,12817.69043,12883.950195,138250000.0,12883.950195,18.62011700000039
2012-02-09,12884.410156,12924.709961,12846.410156,12890.459961,157080000.0,12890.459961,5.139649000000645
2012-02-10,12889.549805,12889.629883,12743.55957,12801.230469,123620000.0,12801.230469,-90.43945300000087
2012-02-13,12799.110352,12887.929688,12799.110352,12874.040039,112240000.0,12874.040039,72.65917900000022
2012-02-14,12871.769531,12878.879883,12786.929688,12878.280273,120050000.0,12878.280273,-7.119140000000698
2012-02-15,12864.650391,12899.469727,12753.620117,12780.950195,127560000.0,12780.950195,-84.84082099999978
2012-02-16,12779.80957,12914.0,12779.580078,12904.080078,134450000.0,12904.080078,123.52050800000143
2012-02-17,12903.330078,12967.919922,12903.25,12949.870117,234650000.0,12949.870117,46.00976599999922
2012-02-21,12949.339844,13005.040039,12926.110352,12965.69043,164780000.0,12965.69043,16.87988299999961
2012-02-22,12966.219727,12977.910156,12914.830078,12938.669922,124200000.0,12938.669922,-29.139648999998826
2012-02-23,12937.080078,12996.080078,12882.669922,12984.69043,120480000.0,12984.69043,44.12011699999857
2012-02-24,12981.200195,13013.820312,12950.589844,12982.950195,89440000.0,12982.950195,-0.07031199999983073
2012-02-27,12981.129883,13027.519531,12882.589844,12981.509766,143530000.0,12981.509766,-4.389648999998826
2012-02-28,12976.740234,13021.509766,12952.820312,13005.120117,114490000.0,13005.120117,28.67968799999835
2012-02-29,13005.419922,13055.75,12929.660156,12952.070312,182460000.0,12952.070312,-53.12988299999961
2012-03-01,12952.290039,13032.669922,12943.05957,12980.299805,139670000.0,12980.299805,28.459961000000476
2012-03-02,12980.75,12997.509766,12927.769531,12977.570312,93900000.0,12977.570312,-3.4101559999999154
2012-03-05,12977.339844,12977.339844,12883.910156,12962.80957,108630000.0,12962.80957,-18.689453000000867
2012-03-06,12958.650391,12958.730469,12734.860352,12759.150391,142330000.0,12759.150391,-202.53027399999883
2012-03-07,12756.120117,12857.730469,12751.509766,12837.330078,175110000.0,12837.330078,79.41015599999992
2012-03-08,12835.530273,12937.19043,12835.530273,12907.94043,103530000.0,12907.94043,73.08984400000008
2012-03-09,12908.620117,12968.790039,12906.429688,12922.019531,103240000.0,12922.019531,11.959961000000476
2012-03-12,12920.580078,12976.360352,12919.980469,12959.709961,100000000.0,12959.709961,32.62011699999857
2012-03-13,12953.200195,13180.400391,12953.129883,13177.679688,163130000.0,13177.679688,223.95019599999978
2012-03-14,13177.150391,13221.269531,13166.25,13194.099609,163610000.0,13194.099609,15.819336000000476
2012-03-15,13192.969727,13253.509766,13170.19043,13252.759766,161650000.0,13252.759766,60.540038999999524
2012-03-16,13253.509766,13289.080078,13231.450195,13232.620117,392620000.0,13232.620117,-21.569335999998657
2012-03-19,13231.94043,13269.709961,13208.629883,13239.129883,147120000.0,13239.129883,6.509764999998879
2012-03-20,13238.450195,13238.450195,13123.379883,13170.19043,131660000.0,13170.19043,-67.66015599999992
2012-03-21,13170.790039,13190.019531,13112.929688,13124.620117,124860000.0,13124.620117,-46.38964800000031
2012-03-22,13124.400391,13124.469727,13017.419922,13046.139648,122060000.0,13046.139648,-78.41015699999843
2012-03-23,13045.990234,13099.910156,13002.769531,13080.730469,129930000.0,13080.730469,36.62988299999961
2012-03-26,13082.620117,13243.860352,13082.389648,13241.629883,122080000.0,13241.629883,159.4697269999997
2012-03-27,13242.089844,13264.980469,13194.330078,13197.730469,129280000.0,13197.730469,-46.70019599999978
2012-03-28,13195.389648,13212.639648,13069.259766,13126.209961,141540000.0,13126.209961,-69.39941399999952
2012-03-29,13125.990234,13151.570312,13032.669922,13145.820312,136250000.0,13145.820312,21.950195999999778
2012-03-30,13147.94043,13224.490234,13147.780273,13212.040039,171190000.0,13212.040039,63.41992199999913
2012-04-02,13211.360352,13297.110352,13153.69043,13264.490234,108790000.0,13264.490234,47.59960900000078
2012-04-03,13258.959961,13265.360352,13131.209961,13199.549805,123980000.0,13199.549805,-60.769530999999915
2012-04-04,13198.19043,13198.19043,13020.860352,13074.75,125000000.0,13074.75,-131.0107420000004
2012-04-05,13067.179688,13088.110352,13012.459961,13060.139648,109530000.0,13060.139648,-9.609376000000339
2012-04-09,13057.570312,13057.719727,12903.780273,12929.589844,105580000.0,12929.589844,-128.12988199999927
2012-04-10,12929.44043,12929.589844,12710.55957,12715.929688,159290000.0,12715.929688,-212.52050800000143
2012-04-11,12716.919922,12844.820312,12716.919922,12805.389648,125210000.0,12805.389648,89.5302730000003
2012-04-12,12806.450195,12986.959961,12806.299805,12986.580078,119780000.0,12986.580078,179.75
2012-04-13,12986.200195,12986.349609,12845.280273,12849.589844,140990000.0,12849.589844,-135.32031199999983
2012-04-16,12850.879883,12986.769531,12850.799805,12921.410156,120990000.0,12921.410156,70.91015599999992
2012-04-17,12921.790039,13131.360352,12921.790039,13115.540039,115320000.0,13115.540039,192.76953099999992
2012-04-18,13114.55957,13114.55957,13027.490234,13032.75,113520000.0,13032.75,-85.82910099999935
2012-04-19,13028.730469,13080.200195,12896.820312,12964.099609,139810000.0,12964.099609,-64.25
2012-04-20,12964.480469,13082.540039,12964.25,13029.259766,212080000.0,13029.259766,63.719725999999355
2012-04-23,13028.200195,13028.200195,12845.580078,12927.169922,139370000.0,12927.169922,-100.43066399999952
2012-04-24,12927.769531,13050.299805,12926.490234,13001.55957,134110000.0,13001.55957,69.92089900000065
2012-04-25,12997.69043,13105.700195,12993.599609,13090.719727,135260000.0,13090.719727,92.41992199999913
2012-04-26,13090.110352,13227.820312,13075.959961,13204.620117,107570000.0,13204.620117,114.58984299999975
2012-04-27,13204.700195,13266.679688,13192.209961,13228.30957,110850000.0,13228.30957,23.609375
2012-04-30,13228.30957,13228.759766,13176.009766,13213.629883,127870000.0,13213.629883,-14.149413999999524
2012-05-01,13214.160156,13338.660156,13174.650391,13279.320312,123400000.0,13279.320312,63.95019599999978
2012-05-02,13278.110352,13278.110352,13192.209961,13268.570312,100770000.0,13268.570312,-10.520507999999609
2012-05-03,13267.589844,13284.089844,13175.639648,13206.589844,102090000.0,13206.589844,-62.96972699999969
2012-05-04,13204.620117,13205.0,13022.339844,13038.269531,113790000.0,13038.269531,-168.7705079999996
2012-05-07,13035.849609,13049.089844,12970.0,13008.530273,110080000.0,13008.530273,-35.1191400000007
2012-05-08,13000.730469,13000.730469,12810.389648,12932.089844,138620000.0,12932.089844,-78.92089900000065
2012-05-09,12921.80957,12921.80957,12748.480469,12835.05957,147460000.0,12835.05957,-90.22949199999857
2012-05-10,12831.580078,12931.709961,12820.299805,12855.040039,151650000.0,12855.040039,20.209960999998657
2012-05-11,12851.790039,12918.009766,12779.280273,12820.599609,148370000.0,12820.599609,-33.29980499999874
2012-05-14,12818.490234,12818.860352,12661.480469,12695.349609,143190000.0,12695.349609,-123.44042900000022
2012-05-15,12695.049805,12758.429688,12608.160156,12632.0,156060000.0,12632.0,-77.72949300000073
2012-05-16,12617.320312,12722.629883,12597.339844,12598.549805,143130000.0,12598.549805,-19.0
2012-05-17,12598.320312,12611.419922,12440.519531,12442.490234,147430000.0,12442.490234,-155.30078099999992
2012-05-18,12443.019531,12492.969727,12336.759766,12369.379883,240720000.0,12369.379883,-73.8691400000007
2012-05-21,12369.150391,12508.110352,12367.719727,12504.480469,142110000.0,12504.480469,136.2294920000004
2012-05-22,12505.379883,12575.959961,12447.330078,12502.80957,133650000.0,12502.80957,-3.8603519999996934
2012-05-23,12501.519531,12508.299805,12311.55957,12496.150391,152190000.0,12496.150391,-9.609375
2012-05-24,12491.910156,12539.589844,12419.629883,12529.75,126810000.0,12529.75,38.83007800000087
2012-05-25,12530.740234,12533.120117,12421.530273,12454.830078,93000000.0,12454.830078,-75.91015599999992
2012-05-29,12454.830078,12611.610352,12454.599609,12580.69043,107510000.0,12580.69043,124.18945299999905
2012-05-30,12579.019531,12579.099609,12396.400391,12419.860352,122830000.0,12419.860352,-164.609375
2012-05-31,12414.410156,12489.870117,12316.480469,12393.450195,205140000.0,12393.450195,-22.850586000000476
2012-06-01,12391.55957,12391.629883,12107.480469,12118.570312,162940000.0,12118.570312,-271.70996099999866
2012-06-04,12119.849609,12143.69043,12035.089844,12101.459961,126440000.0,12101.459961,-18.769530999999915
2012-06-05,12101.080078,12147.549805,12072.169922,12127.950195,108970000.0,12127.950195,23.919921999999133
2012-06-06,12125.0,12414.790039,12125.0,12414.790039,140110000.0,12414.790039,291.5302730000003
2012-06-07,12416.530273,12555.259766,12416.530273,12460.959961,131150000.0,12460.959961,44.27929699999913
2012-06-08,12460.80957,12554.200195,12398.44043,12554.200195,111810000.0,12554.200195,93.0
2012-06-11,12553.80957,12650.469727,12398.480469,12411.230469,121060000.0,12411.230469,-141.7392579999996
2012-06-12,12412.070312,12577.019531,12411.910156,12573.799805,111360000.0,12573.799805,154.30957099999978
2012-06-13,12566.379883,12598.25,12453.69043,12496.379883,125780000.0,12496.379883,-68.4902349999993
2012-06-14,12497.889648,12698.679688,12497.660156,12651.910156,128640000.0,12651.910156,154.32031300000017
2012-06-15,12652.209961,12774.700195,12651.379883,12767.169922,284290000.0,12767.169922,114.80956999999944
2012-06-18,12767.019531,12781.929688,12696.179688,12741.820312,111280000.0,12741.820312,-22.399413999999524
2012-06-19,12744.620117,12898.94043,12744.469727,12837.330078,125180000.0,12837.330078,92.47949200000039
2012-06-20,12837.099609,12877.179688,12744.919922,12824.389648,119110000.0,12824.389648,-14.0
2012-06-21,12823.099609,12857.389648,12561.459961,12573.570312,146750000.0,12573.570312,-248.27929700000095
2012-06-22,12574.820312,12674.080078,12574.669922,12640.780273,209990000.0,12640.780273,64.97949300000073
2012-06-25,12639.799805,12639.870117,12458.009766,12502.660156,134090000.0,12502.660156,-136.22949300000073
2012-06-26,12503.570312,12576.410156,12452.030273,12534.669922,109270000.0,12534.669922,29.35937600000034
2012-06-27,12532.929688,12646.870117,12532.709961,12627.009766,97950000.0,12627.009766,93.32031199999983
2012-06-28,12626.25,12626.25,12450.169922,12602.259766,125870000.0,12602.259766,-21.650390999999217
2012-06-29,12604.599609,12880.389648,12604.530273,12880.089844,191630000.0,12880.089844,275.1103519999997
2012-07-02,12879.709961,12902.120117,12795.480469,12871.389648,109640000.0,12871.389648,-11.650391000001036
2012-07-03,12868.05957,12946.200195,12845.280273,12943.660156,63850000.0,12943.660156,73.79003900000134
2012-07-05,12941.849609,12961.299805,12852.240234,12896.669922,97800000.0,12896.669922,-52.449218000001565
2012-07-06,12889.400391,12889.400391,12702.990234,12772.469727,96760000.0,12772.469727,-117.3808599999993
2012-07-09,12772.019531,12772.019531,12686.570312,12736.290039,100150000.0,12736.290039,-38.149413999999524
2012-07-10,12733.870117,12830.290039,12606.910156,12653.120117,114760000.0,12653.120117,-80.83007800000087
2012-07-11,12653.040039,12661.969727,12534.330078,12604.530273,128420000.0,12604.530273,-50.33007799999905
2012-07-12,12602.709961,12630.639648,12492.25,12573.269531,142760000.0,12573.269531,-28.97949200000039
2012-07-13,12573.730469,12784.730469,12573.040039,12777.089844,121080000.0,12777.089844,202.59960900000078
2012-07-16,12776.330078,12779.580078,12690.049805,12727.209961,93500000.0,12727.209961,-47.59960900000078
2012-07-17,12728.730469,12829.230469,12645.099609,12805.540039,119620000.0,12805.540039,68.25
2012-07-18,12796.980469,12921.94043,12754.610352,12908.700195,130070000.0,12908.700195,112.62988299999961
2012-07-19,12909.610352,12977.570312,12889.929688,12943.360352,139480000.0,12943.360352,33.069336000000476
2012-07-20,12942.679688,12942.830078,12810.349609,12822.570312,210770000.0,12822.570312,-122.22949300000073
2012-07-23,12820.450195,12820.450195,12583.410156,12721.459961,137760000.0,12721.459961,-99.52050699999927
2012-07-24,12720.929688,12730.089844,12521.839844,12617.320312,131530000.0,12617.320312,-103.16015700000025
2012-07-25,12617.769531,12732.769531,12617.620117,12676.049805,127320000.0,12676.049805,62.82031300000017
2012-07-26,12680.589844,12931.219727,12680.589844,12887.929688,133620000.0,12887.929688,208.32031199999983
2012-07-27,12888.910156,13117.740234,12888.530273,13075.660156,161510000.0,13075.660156,186.43945300000087
2012-07-30,13075.349609,13128.639648,13042.849609,13073.009766,91730000.0,13073.009766,-3.629882000001089
2012-07-31,13071.719727,13082.660156,13006.480469,13008.679688,125980000.0,13008.679688,-64.25
2012-08-01,13007.469727,13074.830078,12951.160156,12976.129883,132780000.0,12976.129883,-37.769532000000254
2012-08-02,12969.700195,12969.849609,12778.900391,12878.879883,112770000.0,12878.879883,-84.87988299999961
2012-08-03,12884.820312,13133.179688,12884.820312,13096.169922,112390000.0,13096.169922,215.05957099999978
2012-08-06,13099.879883,13187.280273,13099.719727,13117.509766,84270000.0,13117.509766,18.77050799999961
2012-08-07,13118.650391,13215.969727,13118.419922,13168.599609,95240000.0,13168.599609,39.449218000001565
2012-08-08,13158.099609,13202.650391,13115.240234,13175.639648,84910000.0,13175.639648,16.630859999999302
2012-08-09,13174.730469,13200.230469,13125.089844,13165.19043,84350000.0,13165.19043,-11.580078000000867
2012-08-10,13163.150391,13208.219727,13094.959961,13207.950195,86640000.0,13207.950195,41.77929700000095
2012-08-13,13204.929688,13205.009766,13112.94043,13169.429688,67550000.0,13169.429688,-36.819336000000476
2012-08-14,13168.110352,13223.009766,13142.099609,13172.139648,84430000.0,13172.139648,-10.640625
2012-08-15,13157.469727,13192.889648,13138.230469,13164.780273,77130000.0,13164.780273,5.770507000001089
2012-08-16,13163.240234,13269.349609,13145.849609,13250.110352,114580000.0,13250.110352,87.95996099999866
2012-08-17,13251.200195,13281.320312,13244.849609,13275.200195,138550000.0,13275.200195,23.379883000001428
2012-08-20,13274.580078,13276.150391,13230.05957,13271.639648,87590000.0,13271.639648,-2.4804690000000846
2012-08-21,13272.099609,13330.759766,13186.599609,13203.580078,117060000.0,13203.580078,-73.79003900000134
2012-08-22,13198.30957,13205.05957,13120.339844,13172.759766,111220000.0,13172.759766,-26.939452999999048
2012-08-23,13171.370117,13171.370117,13046.459961,13057.459961,108800000.0,13057.459961,-118.54980500000056
2012-08-24,13052.820312,13175.509766,13027.200195,13157.969727,88030000.0,13157.969727,104.91992200000095
2012-08-27,13157.740234,13176.169922,13115.459961,13124.669922,96070000.0,13124.669922,-35.0
2012-08-28,13122.740234,13147.320312,13081.120117,13102.990234,81630000.0,13102.990234,-19.280273000000307
2012-08-29,13103.459961,13144.80957,13081.269531,13107.480469,91530000.0,13107.480469,-2.169922000000952
2012-08-30,13101.290039,13101.370117,12978.910156,13000.709961,89980000.0,13000.709961,-98.57031199999983
2012-08-31,13002.719727,13151.870117,13002.639648,13090.839844,119780000.0,13090.839844,89.43066399999952
2012-09-04,13092.150391,13092.389648,12977.089844,13035.94043,103920000.0,13035.94043,-56.06054699999913
2012-09-05,13036.089844,13095.910156,13018.740234,13047.480469,92550000.0,13047.480469,9.140625
2012-09-06,13045.230469,13294.129883,13045.080078,13292.0,128650000.0,13292.0,244.29980400000022
2012-09-07,13289.530273,13320.269531,13266.219727,13306.639648,142210000.0,13306.639648,19.029296999999133
2012-09-10,13308.55957,13324.099609,13251.389648,13254.290039,123810000.0,13254.290039,-53.95996099999866
2012-09-11,13254.599609,13354.339844,13253.209961,13323.360352,104920000.0,13323.360352,67.02050799999961
2012-09-12,13321.620117,13373.620117,13317.519531,13333.349609,111520000.0,13333.349609,8.089844000000085
2012-09-13,13329.709961,13573.330078,13325.110352,13539.860352000003,151770000.0,13539.860352000003,210.69042999999874
2012-09-14,13540.400391,13653.240234,13533.94043,13593.370117,185160000.0,13593.370117,48.16992100000061
2012-09-17,13588.570312,13593.150391,13526.669922,13553.099609,128020000.0,13553.099609,-36.240233999998964
2012-09-18,13552.330078,13582.120117,13517.80957,13564.639647999997,120720000.0,13564.639647999997,13.080077999999048
2012-09-19,13565.410156,13626.480469,13556.740234,13577.959961000002,116210000.0,13577.959961000002,9.759765999999217
2012-09-20,13575.169922,13599.019531,13503.0,13596.929688,117910000.0,13596.929688,22.07031200000165
2012-09-21,13597.240234,13647.099609,13571.530272999997,13579.469727000003,429610000.0,13579.469727000003,-19.390625
2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,120370000.0,13558.919922,-17.92968700000165
2012-09-25,13559.919922,13620.209961000002,13457.25,13457.549805,138630000.0,13457.549805,-101.29003899999952
2012-09-26,13458.629883,13480.370117,13406.910156,13413.509766,124350000.0,13413.509766,-45.160155999999915
2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727000003,113990000.0,13485.969727000003,72.41992099999698
2012-09-28,13485.889647999997,13487.660156,13367.269531,13437.129883,146950000.0,13437.129883,-48.22949199999675
2012-10-01,13437.660156,13598.25,13437.660156,13515.110352000003,106120000.0,13515.110352000003,77.63964900000065
2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352000003,90730000.0,13482.360352000003,-36.089843999998266
2012-10-03,13479.209961000002,13536.269531,13439.120117,13494.610352000003,103890000.0,13494.610352000003,15.969726999997874
2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352000003,106390000.0,13575.360352000003,74.0
2012-10-05,13569.179688,13661.870117,13568.75,13610.150391,115500000.0,13610.150391,20.080077999999048
2012-10-08,13589.259766,13610.379883,13552.089844,13583.650391,71300000.0,13583.650391,-6.379882999999609
2012-10-09,13582.879883,13592.330078,13473.30957,13473.530272999997,103630000.0,13473.530272999997,-109.34961000000294
2012-10-10,13473.530272999997,13478.830078,13327.620117,13344.969727,101120000.0,13344.969727,-127.24999999999636
2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,86630000.0,13326.389648,-20.660155999999915
2012-10-12,13325.620117,13401.320312,13296.429688,13328.849609,113740000.0,13328.849609,3.919921999999133
2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,114880000.0,13424.230469,94.29980500000056
2012-10-16,13423.839844,13556.370117,13423.759766,13551.780272999997,113450000.0,13551.780272999997,115.79003899999952
2012-10-17,13539.629883,13561.650391,13468.900391,13557.0,135570000.0,13557.0,13.610351000001174
2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,128410000.0,13548.94043,-7.910155999999915
2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,239080000.0,13343.509766,-201.04980500000056
2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,121880000.0,13345.889648,0.6201179999989108
2012-10-23,13344.900391,13344.900391,13083.280273,13102.530273,122220000.0,13102.530273,-241.3701179999989
2012-10-24,13103.530273,13155.209961,13063.629883,13077.339844,110670000.0,13077.339844,-23.890625
2012-10-25,13079.639648,13214.110352,13017.370117,13103.679688,114590000.0,13103.679688,24.580078999999387
2012-10-26,13104.219727,13151.719727,13040.169922,13107.209961,134640000.0,13107.209961,3.220703000000867
2012-10-31,13107.44043,13189.080078,13052.070312,13096.459961,138160000.0,13096.459961,-8.25
2012-11-01,13099.19043,13273.709961,13099.110352,13232.620117,140510000.0,13232.620117,133.42968699999983
2012-11-02,13232.620117,13289.450195,13076.570312,13093.160156,137660000.0,13093.160156,-140.33984400000008
2012-11-05,13092.280273,13140.580078,13038.709961,13112.44043,95350000.0,13112.44043,20.62011799999891
2012-11-06,13112.900391,13290.75,13112.900391,13245.679688,105710000.0,13245.679688,115.33984300000157
2012-11-07,13228.240234,13228.320312,12876.599609,12932.730469,164250000.0,12932.730469,-295.43066400000134
2012-11-08,12932.80957,12980.230469,12811.240234,12811.320312,138350000.0,12811.320312,-121.6396480000003
2012-11-09,12811.169922,12890.19043,12743.389648,12815.389648,131670000.0,12815.389648,4.7597660000010364
2012-11-12,12815.929688,12861.280273,12783.0,12815.080078,62360000.0,12815.080078,-7.219726999999693
2012-11-13,12808.709961,12898.25,12748.509766,12756.179688,142200000.0,12756.179688,-62.16992200000095
2012-11-14,12746.540039,12797.730469,12542.679688,12570.950195,162180000.0,12570.950195,-175.44042999999874
2012-11-15,12571.099609,12600.589844,12496.55957,12542.379883,129150000.0,12542.379883,-28.790039000001343
2012-11-16,12542.30957,12604.169922,12471.490234,12588.30957,197110000.0,12588.30957,47.920899000000645
2012-11-19,12590.230469,12796.19043,12590.230469,12795.959961,136910000.0,12795.959961,200.65917900000022
2012-11-20,12790.889648,12808.55957,12701.070312,12788.509766,134160000.0,12788.509766,-2.5292960000006133
2012-11-21,12788.360352,12845.990234,12786.129883,12836.889648,97300000.0,12836.889648,44.769530999999915
2012-11-23,12833.129883,13011.450195,12832.980469,13009.530273,61110000.0,13009.530273,175.32031199999983
2012-11-26,13008.450195,13008.450195,12900.169922,12967.370117,114360000.0,12967.370117,-45.07031199999983
2012-11-27,12963.379883,12980.19043,12868.259766,12878.129883,117900000.0,12878.129883,-87.82031300000017
2012-11-28,12875.55957,12989.099609,12765.320312,12985.110352,131000000.0,12985.110352,101.79003900000134
2012-11-29,12977.349609,13062.55957,12961.919922,13021.820312,113620000.0,13021.820312,44.70019599999978
2012-11-30,13022.049805,13053.740234,12988.679688,13025.580078,171070000.0,13025.580078,5.680663999999524
2012-12-03,13027.730469,13087.320312,12959.419922,12965.599609,112900000.0,12965.599609,-61.280274000000645
2012-12-04,12966.450195,13022.509766,12940.070312,12951.780273,125290000.0,12951.780273,-17.490233999998964
2012-12-05,12948.959961,13089.110352,12923.44043,13034.490234,161230000.0,13034.490234,77.23046900000008
2012-12-06,13026.19043,13076.879883,13007.839844,13074.040039,116850000.0,13074.040039,46.67968699999983
2012-12-07,13072.870117,13157.280273,13072.870117,13155.129883,124130000.0,13155.129883,82.01953099999992
2012-12-10,13154.889648,13195.349609,13139.080078,13169.879883,118530000.0,13169.879883,15.450195999999778
2012-12-11,13170.339844,13306.570312,13170.339844,13248.44043,124510000.0,13248.44043,79.70996100000048
2012-12-12,13250.049805,13329.44043,13227.44043,13245.450195,127510000.0,13245.450195,-8.669922000000952
2012-12-13,13241.379883,13264.410156,13147.19043,13170.719727,101190000.0,13170.719727,-70.58007799999905
2012-12-14,13170.799805,13190.410156,13118.459961,13135.009766,117620000.0,13135.009766,-35.62988300000143
2012-12-17,13135.169922,13244.330078,13134.629883,13235.389648,142980000.0,13235.389648,101.44043000000056
2012-12-18,13236.610352,13365.860352,13232.580078,13350.959961,152920000.0,13350.959961,114.42968699999983
2012-12-19,13351.040039,13357.700195,13251.740234,13251.969727,149020000.0,13251.969727,-104.37011700000039
